timestamp,system_id,srcaddr,dstaddr,nexthop,dPkts,dOctets,first,last,srcport,dstport,tcp_flags,protocol,tos,src_as,dst_as,src_mask,dst_mask,input,output
63166,f86f1f80e26c4808830bb0aeb720b126,168430110,3114311743,167782402,6743,8091994,63146,63146,443,57425,0,6,0,65000,44466,24,24,100,14
63170,f86f1f80e26c4808830bb0aeb720b126,168430120,3257980969,167777282,3745,4494790,63153,63153,80,64448,0,6,0,65000,29522,24,24,100,14
63175,f86f1f80e26c4808830bb0aeb720b126,3177274830,168430133,167837954,77,92975,-25103,63175,52194,443,0,6,0,27699,65000,24,24,14,100
63177,f86f1f80e26c4808830bb0aeb720b126,168430125,2065536215,167782402,2410,2892686,63159,63159,22,49702,0,6,0,65000,45899,24,24,100,14
63182,f86f1f80e26c4808830bb0aeb720b126,3323369813,168430129,167837954,36,43350,-13950,63182,55078,443,0,6,0,33058,65000,24,24,14,100
63186,f86f1f80e26c4808830bb0aeb720b126,3632478487,168430110,167837954,13,16221,-25568,63186,50882,22,0,6,0,36050,65000,24,24,14,100
63194,f86f1f80e26c4808830bb0aeb720b126,168430125,640870576,167772162,6881,8258097,63178,63178,443,57298,0,6,0,65000,13693,24,24,100,14
63197,f86f1f80e26c4808830bb0aeb720b126,168430094,1893019450,167782402,6914,8297778,63179,63179,22,63271,0,6,0,65000,18159,24,24,100,14
63202,f86f1f80e26c4808830bb0aeb720b126,3234810953,168430165,167837954,65,78145,-57723,63202,53707,80,0,6,0,611,65000,24,24,14,100
63209,f86f1f80e26c4808830bb0aeb720b126,168430135,3187933963,167779842,4336,5204271,63194,63194,22,51579,0,6,0,65000,23383,24,24,100,14
63213,f86f1f80e26c4808830bb0aeb720b126,1592014364,168430106,167837954,2041,2449979,-55181,63213,59629,443,0,6,0,44346,65000,24,24,14,100
63215,f86f1f80e26c4808830bb0aeb720b126,639860626,168430115,167837954,47,56795,-27870,63215,50308,443,0,6,0,32708,65000,24,24,14,100
63222,f86f1f80e26c4808830bb0aeb720b126,168430153,755939832,167782402,6166,7399892,63202,63202,22,64672,0,6,0,65000,60798,24,24,100,14
63227,f86f1f80e26c4808830bb0aeb720b126,168430174,1248960172,167782402,1395,1674113,63207,63207,22,64528,0,6,0,65000,46796,24,24,100,14
63231,f86f1f80e26c4808830bb0aeb720b126,2977990642,168430117,167837954,47,57348,-31910,63231,58861,443,0,6,0,28337,65000,24,24,14,100
63234,f86f1f80e26c4808830bb0aeb720b126,3451091891,168430092,167837954,35,42781,-62392,63234,55818,22,0,6,0,18566,65000,24,24,14,100
63243,f86f1f80e26c4808830bb0aeb720b126,1252990274,168430156,167837954,68,82629,-32868,63243,64292,80,0,6,0,2386,65000,24,24,14,100
64000,f86f1f80e26c4808830bb0aeb720b126,1541306808,168430147,167837954,19,23762,-58234,64000,60727,443,0,6,0,47626,65000,24,24,14,100
64008,f86f1f80e26c4808830bb0aeb720b126,168430138,3627894165,167777282,2960,3552884,63992,63992,443,50252,0,6,0,65000,7287,24,24,100,14
64012,f86f1f80e26c4808830bb0aeb720b126,3107580481,168430125,167837954,1510,1812021,-23170,64012,63951,22,0,6,0,60049,65000,24,24,14,100
64017,f86f1f80e26c4808830bb0aeb720b126,3286367723,168430106,167837954,58,70521,-40302,64017,53547,22,0,6,0,28820,65000,24,24,14,100
64021,f86f1f80e26c4808830bb0aeb720b126,168430140,1241575033,167774722,6908,8290523,64005,64005,443,56153,0,6,0,65000,3257,24,24,100,14
64025,f86f1f80e26c4808830bb0aeb720b126,644737944,168430153,167837954,45,54324,-8886,64025,64953,22,0,6,0,25960,65000,24,24,14,100
64029,f86f1f80e26c4808830bb0aeb720b126,764265786,168430137,167837954,70,84121,-51107,64029,61294,22,0,6,0,49505,65000,24,24,14,100
64036,f86f1f80e26c4808830bb0aeb720b126,168430123,3274697247,167779842,7964,9557440,64016,64016,443,64681,0,6,0,65000,57968,24,24,100,14
64043,f86f1f80e26c4808830bb0aeb720b126,168430179,1933771012,167779842,7695,9234255,64026,64026,22,62872,0,6,0,65000,10089,24,24,100,14
64044,f86f1f80e26c4808830bb0aeb720b126,168430171,1992866271,167772162,7361,8834026,64028,64028,443,54020,0,6,0,65000,9506,24,24,100,14
64053,f86f1f80e26c4808830bb0aeb720b126,168430113,1952999080,167774722,30,36242,64034,64034,80,51581,0,6,0,65000,24086,24,24,100,14
64057,f86f1f80e26c4808830bb0aeb720b126,168430112,2866251669,167774722,5664,6796972,64041,64041,22,64922,0,6,0,65000,7011,24,24,100,14
64059,f86f1f80e26c4808830bb0aeb720b126,168430147,3501882381,167779842,3510,4213036,64041,64041,80,60902,0,6,0,65000,7385,24,24,100,14
64067,f86f1f80e26c4808830bb0aeb720b126,3000730998,168430123,167837954,33,39616,-48900,64067,56227,80,0,6,0,51175,65000,24,24,14,100
64073,f86f1f80e26c4808830bb0aeb720b126,168430138,3494690978,167779842,4111,4934028,64056,64056,443,50068,0,6,0,65000,40281,24,24,100,14
64076,f86f1f80e26c4808830bb0aeb720b126,168430102,1386352533,167774722,5067,6081518,64058,64058,443,61004,0,6,0,65000,12332,24,24,100,14
64079,f86f1f80e26c4808830bb0aeb720b126,2991994824,168430179,167837954,61,73506,-58186,64079,65414,22,0,6,0,25019,65000,24,24,14,100
64087,f86f1f80e26c4808830bb0aeb720b126,3233586099,168430166,167837954,77,92576,-58830,64087,59347,80,0,6,0,39990,65000,24,24,14,100
64090,f86f1f80e26c4808830bb0aeb720b126,168430177,3254785886,167772162,38,46082,64071,64071,443,65159,0,6,0,65000,51966,24,24,100,14
64096,f86f1f80e26c4808830bb0aeb720b126,3407631747,168430158,167837954,8089,9707996,-25243,64096,53526,80,0,6,0,17477,65000,24,24,14,100
64099,f86f1f80e26c4808830bb0aeb720b126,168430102,1348496972,167774722,3435,4122340,64082,64082,80,57077,0,6,0,65000,20929,24,24,100,14
64103,f86f1f80e26c4808830bb0aeb720b126,3634961782,168430120,167837954,25,31159,-38711,64103,61330,22,0,6,0,25710,65000,24,24,14,100
64110,f86f1f80e26c4808830bb0aeb720b126,3254785814,168430095,167837954,69,83587,-20764,64110,65505,443,0,6,0,51966,65000,24,24,14,100
64113,f86f1f80e26c4808830bb0aeb720b126,1899837956,168430144,167837954,33,39691,-42022,64113,54816,80,0,6,0,9658,65000,24,24,14,100
64118,f86f1f80e26c4808830bb0aeb720b126,168430099,3229206000,167772162,1197,1437319,64098,64098,22,56810,0,6,0,65000,35041,24,24,100,14
64126,f86f1f80e26c4808830bb0aeb720b126,1670889191,168430154,167837954,51,62046,-53120,64126,62849,443,0,6,0,14618,65000,24,24,14,100
64131,f86f1f80e26c4808830bb0aeb720b126,168430128,3052192848,167772162,6721,8065683,64115,64115,22,61423,0,6,0,65000,22368,24,24,100,14
64136,f86f1f80e26c4808830bb0aeb720b126,168430102,1735764703,167772162,6108,7330566,64120,64120,443,59889,0,6,0,65000,9751,24,24,100,14
64141,f86f1f80e26c4808830bb0aeb720b126,1043920545,168430153,167837954,31,37461,-21542,64141,49407,443,0,6,0,12491,65000,24,24,14,100
64143,f86f1f80e26c4808830bb0aeb720b126,168430151,3117968110,167777282,3884,4661032,64128,64128,80,53707,0,6,0,65000,1239,24,24,100,14
64147,f86f1f80e26c4808830bb0aeb720b126,168430115,3507086675,167772162,7499,8999410,64132,64132,443,57471,0,6,0,65000,29944,24,24,100,14
64153,f86f1f80e26c4808830bb0aeb720b126,1743365325,168430151,167837954,37,45334,-58861,64153,52815,443,0,6,0,9263,65000,24,24,14,100
64161,f86f1f80e26c4808830bb0aeb720b126,3355950244,168430147,167837954,15,18620,-13774,64161,65136,80,0,6,0,32098,65000,24,24,14,100
64166,f86f1f80e26c4808830bb0aeb720b126,168430167,644738028,167777282,6829,8194970,64149,64149,22,63331,0,6,0,65000,25960,24,24,100,14
64168,f86f1f80e26c4808830bb0aeb720b126,1108854904,168430095,167837954,13,16237,-5333,64168,56199,80,0,6,0,63018,65000,24,24,14,100
64172,f86f1f80e26c4808830bb0aeb720b126,3239132332,168430154,167837954,80,96565,-41160,64172,59218,443,0,6,0,29308,65000,24,24,14,100
64177,f86f1f80e26c4808830bb0aeb720b126,1137610283,168430140,167837954,44,53061,-23224,64177,49192,80,0,6,0,26857,65000,24,24,14,100
64181,f86f1f80e26c4808830bb0aeb720b126,168430161,1757597136,167782402,90,108381,64165,64165,22,53351,0,6,0,65000,62874,24,24,100,14
64186,f86f1f80e26c4808830bb0aeb720b126,1547684212,168430164,167837954,2757,3309186,-26076,64186,53281,22,0,6,0,25227,65000,24,24,14,100
64191,f86f1f80e26c4808830bb0aeb720b126,3737871623,168430124,167837954,65,78195,-43601,64191,51274,443,0,6,0,24357,65000,24,24,14,100
64200,f86f1f80e26c4808830bb0aeb720b126,3363269342,168430098,167837954,38,46756,-64054,64200,55973,443,0,6,0,19429,65000,24,24,14,100
64201,f86f1f80e26c4808830bb0aeb720b126,3049200476,168430098,167837954,72,87492,-57554,64201,53318,80,0,6,0,52425,65000,24,24,14,100
64207,f86f1f80e26c4808830bb0aeb720b126,3336173212,168430125,167837954,29,35750,-51723,64207,62186,22,0,6,0,2559,65000,24,24,14,100
64211,f86f1f80e26c4808830bb0aeb720b126,3635740070,168430142,167837954,9,11119,-24718,64211,61441,80,0,6,0,11042,65000,24,24,14,100
64216,f86f1f80e26c4808830bb0aeb720b126,168430125,3536379373,167779842,65,78188,64196,64196,80,59469,0,6,0,65000,9311,24,24,100,14
64223,f86f1f80e26c4808830bb0aeb720b126,3245076187,168430145,167837954,63,76308,-49024,64223,60479,80,0,6,0,44128,65000,24,24,14,100
64229,f86f1f80e26c4808830bb0aeb720b126,1434820039,168430149,167837954,60,73177,-47038,64229,56779,80,0,6,0,39074,65000,24,24,14,100
64231,f86f1f80e26c4808830bb0aeb720b126,1208016757,168430155,167837954,75,90827,-48120,64231,53464,22,0,6,0,26198,65000,24,24,14,100
64235,f86f1f80e26c4808830bb0aeb720b126,645948967,168430161,167837954,78,94716,-27264,64235,65095,22,0,6,0,17077,65000,24,24,14,100
64242,f86f1f80e26c4808830bb0aeb720b126,3380815117,168430144,167837954,53,63670,-59924,64242,54001,80,0,6,0,61464,65000,24,24,14,100
65004,f86f1f80e26c4808830bb0aeb720b126,3375841318,168430143,167837954,1461,1753245,-42064,65004,59531,80,0,6,0,28630,65000,24,24,14,100
65007,f86f1f80e26c4808830bb0aeb720b126,645949343,168430176,167837954,56,68360,-54601,65007,59118,80,0,6,0,17077,65000,24,24,14,100
65014,f86f1f80e26c4808830bb0aeb720b126,168430127,3277716302,167782402,5410,6492417,64996,64996,22,55944,0,6,0,65000,41522,24,24,100,14
65018,f86f1f80e26c4808830bb0aeb720b126,168430139,2784888297,167772162,5229,6275289,64998,64998,443,59434,0,6,0,65000,27486,24,24,100,14
65023,f86f1f80e26c4808830bb0aeb720b126,168430151,3640450304,167779842,2050,2461102,65005,65005,80,53495,0,6,0,65000,36492,24,24,100,14
65027,f86f1f80e26c4808830bb0aeb720b126,2379125655,168430155,167837954,30,36116,-53106,65027,61767,80,0,6,0,15960,65000,24,24,14,100
65031,f86f1f80e26c4808830bb0aeb720b126,168430173,3277563852,167772162,6368,7642331,65012,65012,443,65092,0,6,0,65000,8331,24,24,100,14
65037,f86f1f80e26c4808830bb0aeb720b126,1029276747,168430096,167837954,953,1144154,-35140,65037,51195,22,0,6,0,18081,65000,24,24,14,100
65043,f86f1f80e26c4808830bb0aeb720b126,168430164,3474957882,167777282,4313,5175986,65028,65028,80,51248,0,6,0,65000,46887,24,24,100,14
65046,f86f1f80e26c4808830bb0aeb720b126,1733425099,168430161,167837954,74,89436,-29663,65046,51462,22,0,6,0,55799,65000,24,24,14,100
65053,f86f1f80e26c4808830bb0aeb720b126,168430145,3452535959,167772162,4917,5900594,65036,65036,80,55769,0,6,0,65000,14782,24,24,100,14
65057,f86f1f80e26c4808830bb0aeb720b126,95750286,168430140,167837954,7378,8853996,-57768,65057,63198,22,0,6,0,1197,65000,24,24,14,100
65063,f86f1f80e26c4808830bb0aeb720b126,168430103,3341842385,167779842,6618,7942506,65048,65048,22,49214,0,6,0,65000,36149,24,24,100,14
65066,f86f1f80e26c4808830bb0aeb720b126,168430120,3416024888,167777282,1302,1562723,65051,65051,22,60918,0,6,0,65000,7616,24,24,100,14
65068,f86f1f80e26c4808830bb0aeb720b126,2974346401,168430138,167837954,4241,5089911,-12516,65068,63429,22,0,6,0,52892,65000,24,24,14,100
65077,f86f1f80e26c4808830bb0aeb720b126,168430112,1743201402,167779842,5719,6863436,65062,65062,443,59690,0,6,0,65000,17408,24,24,100,14
65080,f86f1f80e26c4808830bb0aeb720b126,168430154,3272108060,167782402,7591,9110290,65060,65060,80,54685,0,6,0,65000,13045,24,24,100,14
65087,f86f1f80e26c4808830bb0aeb720b126,3159045457,168430090,167837954,48,58313,-27141,65087,62817,80,0,6,0,48209,65000,24,24,14,100
65090,f86f1f80e26c4808830bb0aeb720b126,1024009997,168430129,167837954,82,98527,-9410,65090,54259,443,0,6,0,23944,65000,24,24,14,100
65094,f86f1f80e26c4808830bb0aeb720b126,1743365714,168430127,167837954,65,78693,-18194,65094,56898,80,0,6,0,9263,65000,24,24,14,100
65102,f86f1f80e26c4808830bb0aeb720b126,168430095,3512346240,167782402,7434,8921999,65086,65086,22,51857,0,6,0,65000,26470,24,24,100,14
65105,f86f1f80e26c4808830bb0aeb720b126,2807978550,168430174,167837954,33,39735,-17810,65105,52701,443,0,6,0,30549,65000,24,24,14,100
65111,f86f1f80e26c4808830bb0aeb720b126,701258021,168430112,167837954,29,34881,-48968,65111,63921,22,0,6,0,15964,65000,24,24,14,100
65115,f86f1f80e26c4808830bb0aeb720b126,2028115887,168430107,167837954,51,62274,-45874,65115,63629,443,0,6,0,56047,65000,24,24,14,100
65120,f86f1f80e26c4808830bb0aeb720b126,3429670700,168430165,167837954,74,88905,-48034,65120,53293,22,0,6,0,20413,65000,24,24,14,100
65126,f86f1f80e26c4808830bb0aeb720b126,168430178,1075525273,167779842,77,92664,65108,65108,80,49250,0,6,0,65000,30475,24,24,100,14
65132,f86f1f80e26c4808830bb0aeb720b126,168430174,1733424973,167774722,5170,6204153,65113,65113,80,54833,0,6,0,65000,55799,24,24,100,14
65135,f86f1f80e26c4808830bb0aeb720b126,1733632460,168430152,167837954,77,93328,-40763,65135,55982,443,0,6,0,29119,65000,24,24,14,100
65138,f86f1f80e26c4808830bb0aeb720b126,168430165,3429670700,167779842,139,167167,65120,65120,22,53293,0,6,0,65000,20413,24,24,100,14
65142,f86f1f80e26c4808830bb0aeb720b126,853336530,168430106,167837954,56,67633,-23603,65142,50187,443,0,6,0,7016,65000,24,24,14,100
65150,f86f1f80e26c4808830bb0aeb720b126,168430096,1507322734,167782402,4037,4845103,65134,65134,22,50133,0,6,0,65000,29580,24,24,100,14
65153,f86f1f80e26c4808830bb0aeb720b126,3348546330,168430172,167837954,887,1064546,-40463,65153,62904,443,0,6,0,4155,65000,24,24,14,100
65160,f86f1f80e26c4808830bb0aeb720b126,168430098,1937744620,167772162,78,94742,65140,65140,443,60407,0,6,0,65000,24342,24,24,100,14
65162,f86f1f80e26c4808830bb0aeb720b126,3240699165,168430155,167837954,3113,3736717,-39353,65162,57976,443,0,6,0,15644,65000,24,24,14,100
65170,f86f1f80e26c4808830bb0aeb720b126,3049200487,168430159,167837954,73,87764,-33070,65170,51178,22,0,6,0,52425,65000,24,24,14,100
65172,f86f1f80e26c4808830bb0aeb720b126,168430138,1185528244,167777282,6280,7536116,65152,65152,22,60422,0,6,0,65000,22773,24,24,100,14
65177,f86f1f80e26c4808830bb0aeb720b126,1541400874,168430138,167837954,82,99570,-41468,65177,51795,80,0,6,0,49250,65000,24,24,14,100
65182,f86f1f80e26c4808830bb0aeb720b126,3052192738,168430099,167837954,71,86088,-35558,65182,59076,80,0,6,0,22368,65000,24,24,14,100
65187,f86f1f80e26c4808830bb0aeb720b126,3628131522,168430171,167837954,64,77459,-63571,65187,54695,22,0,6,0,18975,65000,24,24,14,100
65194,f86f1f80e26c4808830bb0aeb720b126,2086266485,168430152,167837954,77,93586,-34851,65194,55906,443,0,6,0,4837,65000,24,24,14,100
65199,f86f1f80e26c4808830bb0aeb720b126,168430155,3248504981,167782402,51,61610,65181,65181,22,57370,0,6,0,65000,47583,24,24,100,14
65204,f86f1f80e26c4808830bb0aeb720b126,3274697259,168430129,167837954,48,57889,-27932,65204,58524,80,0,6,0,57968,65000,24,24,14,100
65208,f86f1f80e26c4808830bb0aeb720b126,3344993795,168430102,167837954,15,18088,-56639,65208,56398,443,0,6,0,46468,65000,24,24,14,100
65213,f86f1f80e26c4808830bb0aeb720b126,168430107,3248504849,167782402,8306,9967463,65196,65196,80,61047,0,6,0,65000,47583,24,24,100,14
65219,f86f1f80e26c4808830bb0aeb720b126,168430099,1566436820,167782402,2017,2420856,65201,65201,443,51662,0,6,0,65000,51320,24,24,100,14
65222,f86f1f80e26c4808830bb0aeb720b126,3512346319,168430145,167837954,20,24506,-30386,65222,55733,443,0,6,0,26470,65000,24,24,14,100
65230,f86f1f80e26c4808830bb0aeb720b126,168430125,1733681013,167779842,26,32358,65210,65210,443,55941,0,6,0,65000,56241,24,24,100,14
65233,f86f1f80e26c4808830bb0aeb720b126,168430112,1249766971,167774722,7205,8646285,65215,65215,443,61698,0,6,0,65000,15169,24,24,100,14
65237,f86f1f80e26c4808830bb0aeb720b126,168430164,2406631592,167774722,53,64425,65218,65218,443,57593,0,6,0,65000,6075,24,24,100,14
65242,f86f1f80e26c4808830bb0aeb720b126,168430154,1358716131,167779842,5406,6487871,65225,65225,22,61010,0,6,0,65000,15830,24,24,100,14
66003,f86f1f80e26c4808830bb0aeb720b126,168430129,401300935,167772162,4320,5184748,65988,65988,80,60397,0,6,0,65000,29742,24,24,100,14
66006,f86f1f80e26c4808830bb0aeb720b126,3627894420,168430107,167837954,5209,6251289,-31030,66006,59479,80,0,6,0,7287,65000,24,24,14,100
66014,f86f1f80e26c4808830bb0aeb720b126,168430157,2685706223,167772162,1934,2321497,65995,65995,80,54867,0,6,0,65000,50340,24,24,100,14
66017,f86f1f80e26c4808830bb0aeb720b126,1052136581,168430152,167837954,31,37490,-52014,66017,57534,443,0,6,0,30860,65000,24,24,14,100
66021,f86f1f80e26c4808830bb0aeb720b126,168430124,838460859,167779842,48,58336,66003,66003,80,52389,0,6,0,65000,58693,24,24,100,14
66026,f86f1f80e26c4808830bb0aeb720b126,168430099,2826108509,167774722,5839,7007302,66008,66008,443,65362,0,6,0,65000,27285,24,24,100,14
66029,f86f1f80e26c4808830bb0aeb720b126,1730450185,168430119,167837954,32,38932,-56471,66029,58792,443,0,6,0,45935,65000,24,24,14,100
66035,f86f1f80e26c4808830bb0aeb720b126,1992866059,168430138,167837954,33,39978,-40514,66035,57607,80,0,6,0,9506,65000,24,24,14,100
66041,f86f1f80e26c4808830bb0aeb720b126,3117563450,168430162,167837954,80,97098,-64856,66041,59749,22,0,6,0,48146,65000,24,24,14,100
66045,f86f1f80e26c4808830bb0aeb720b126,3507088760,168430124,167837954,12,14638,-45351,66045,50594,80,0,6,0,29944,65000,24,24,14,100
66052,f86f1f80e26c4808830bb0aeb720b126,168430100,1449839191,167777282,3797,4557019,66034,66034,22,61802,0,6,0,65000,34723,24,24,100,14
66056,f86f1f80e26c4808830bb0aeb720b126,168430148,3137425886,167772162,5651,6782338,66040,66040,443,60653,0,6,0,65000,25933,24,24,100,14
66061,f86f1f80e26c4808830bb0aeb720b126,2344513825,168430149,167837954,41,50377,-11034,66061,58398,443,0,6,0,54600,65000,24,24,14,100
66064,f86f1f80e26c4808830bb0aeb720b126,2974346305,168430131,167837954,11,13415,-38141,66064,51069,22,0,6,0,52892,65000,24,24,14,100
66071,f86f1f80e26c4808830bb0aeb720b126,168430117,755548858,167772162,8101,9722379,66053,66053,22,62297,0,6,0,65000,61317,24,24,100,14
66073,f86f1f80e26c4808830bb0aeb720b126,2515208426,168430119,167837954,62,74918,-24567,66073,50698,80,0,6,0,8232,65000,24,24,14,100
66081,f86f1f80e26c4808830bb0aeb720b126,3753293223,168430112,167837954,12,15037,-54682,66081,58291,22,0,6,0,24560,65000,24,24,14,100
66087,f86f1f80e26c4808830bb0aeb720b126,168430128,3115412409,167777282,4831,5798280,66072,66072,443,53196,0,6,0,65000,48675,24,24,100,14
66088,f86f1f80e26c4808830bb0aeb720b126,1566436900,168430178,167837954,78,94431,-16363,66088,57114,22,0,6,0,51320,65000,24,24,14,100
66097,f86f1f80e26c4808830bb0aeb720b126,1029262509,168430172,167837954,38,46792,-26819,66097,50971,443,0,6,0,18081,65000,24,24,14,100
66101,f86f1f80e26c4808830bb0aeb720b126,1043920100,168430154,167837954,7296,8755789,-17252,66101,60374,443,0,6,0,12491,65000,24,24,14,100
66106,f86f1f80e26c4808830bb0aeb720b126,645949090,168430163,167837954,3286,3943286,-37027,66106,50576,80,0,6,0,17077,65000,24,24,14,100
66108,f86f1f80e26c4808830bb0aeb720b126,3483673572,168430147,167837954,73,88021,-24622,66108,59301,443,0,6,0,36522,65000,24,24,14,100
66113,f86f1f80e26c4808830bb0aeb720b126,168430101,3393240043,167779842,4274,5129499,66093,66093,22,56382,0,6,0,65000,4637,24,24,100,14
66120,f86f1f80e26c4808830bb0aeb720b126,1761599245,168430137,167837954,7460,8953174,-26322,66120,57748,443,0,6,0,34549,65000,24,24,14,100
66122,f86f1f80e26c4808830bb0aeb720b126,3301187829,168430136,167837954,44,52904,-43537,66122,61597,80,0,6,0,58065,65000,24,24,14,100
66130,f86f1f80e26c4808830bb0aeb720b126,3398158929,168430156,167837954,1727,2073189,-23558,66130,61185,22,0,6,0,9835,65000,24,24,14,100
66136,f86f1f80e26c4808830bb0aeb720b126,1495455982,168430122,167837954,43,52599,-65202,66136,55768,22,0,6,0,39855,65000,24,24,14,100
66141,f86f1f80e26c4808830bb0aeb720b126,1743201436,168430109,167837954,37,44938,-65029,66141,64579,443,0,6,0,17408,65000,24,24,14,100
66142,f86f1f80e26c4808830bb0aeb720b126,3244853376,168430154,167837954,53,64121,-22699,66142,54996,443,0,6,0,41973,65000,24,24,14,100
66148,f86f1f80e26c4808830bb0aeb720b126,3238008420,168430124,167837954,80,96606,-41466,66148,63197,80,0,6,0,3333,65000,24,24,14,100
66156,f86f1f80e26c4808830bb0aeb720b126,3644966037,168430093,167837954,69,83815,-52578,66156,52129,22,0,6,0,15958,65000,24,24,14,100
66160,f86f1f80e26c4808830bb0aeb720b126,168430095,3147143337,167774722,12,14573,66144,66144,22,64135,0,6,0,65000,8151,24,24,100,14
66162,f86f1f80e26c4808830bb0aeb720b126,3117968193,168430170,167837954,65,78696,-51799,66162,62861,22,0,6,0,1239,65000,24,24,14,100
66168,f86f1f80e26c4808830bb0aeb720b126,1043917642,168430148,167837954,71,85421,-53456,66168,61965,443,0,6,0,12491,65000,24,24,14,100
